transaction_id,merchant_id,created_at,amount_inr
TXN104124,MERCH_RETAIL_01,2025-05-09T13:00:00+00:00,4369.48
TXN104125,MERCH_ECOM_03,2025-01-31T15:00:00+00:00,1654.12
TXN104126,MERCH_RETAIL_01,2025-02-09T08:00:00+00:00,1401.64
TXN104127,MERCH_RETAIL_01,2025-06-27T05:00:00+00:00,3032.03
TXN104128,MERCH_SAAS_02,2025-01-25T04:00:00+00:00,696.03
TXN104129,MERCH_RETAIL_01,2025-02-02T21:00:00+00:00,257.99
TXN104130,MERCH_SAAS_02,2025-01-06T22:00:00+00:00,6441.24
TXN104131,MERCH_SAAS_02,2025-03-05T17:00:00+00:00,3914.39
TXN104132,MERCH_RETAIL_01,2025-01-25T15:00:00+00:00,3363.37
TXN104133,MERCH_ECOM_03,2025-05-02T18:00:00+00:00,2346.42
TXN104134,MERCH_SAAS_02,2025-01-11T15:00:00+00:00,1340.41
TXN104135,MERCH_RETAIL_01,2025-06-08T07:00:00+00:00,1085.69
TXN104136,MERCH_SAAS_02,2025-03-01T11:00:00+00:00,2494.4
TXN104137,MERCH_DIGITAL_04,2025-03-01T23:00:00+00:00,1934.88
TXN104138,MERCH_SAAS_02,2025-06-16T19:00:00+00:00,1269.4
TXN104139,MERCH_DIGITAL_04,2025-06-28T22:00:00+00:00,1274.36
TXN104140,MERCH_RETAIL_01,2025-05-07T10:00:00+00:00,217.6
TXN104141,MERCH_ECOM_03,2025-01-31T05:00:00+00:00,1876.05
TXN104142,MERCH_RETAIL_01,2025-04-12T05:00:00+00:00,1219.04
TXN104143,MERCH_SAAS_02,2025-06-08T02:00:00+00:00,1101.4
TXN104144,MERCH_ECOM_03,2025-06-17T11:00:00+00:00,5783.59
TXN104145,MERCH_ECOM_03,2025-06-03T14:00:00+00:00,349.21
TXN104146,MERCH_RETAIL_01,2025-06-01T03:00:00+00:00,3133.94
TXN104147,MERCH_RETAIL_01,2025-03-17T12:00:00+00:00,3686.17
TXN104148,MERCH_ECOM_03,2025-04-12T05:00:00+00:00,1945.07
TXN104149,MERCH_ECOM_03,2025-03-15T07:00:00+00:00,1864.27
TXN104150,MERCH_ECOM_03,2025-03-03T02:00:00+00:00,3213.5
TXN104151,MERCH_RETAIL_01,2025-02-09T18:00:00+00:00,2867.68
TXN104152,MERCH_DIGITAL_04,2025-03-11T20:00:00+00:00,2346.65
TXN104153,MERCH_ECOM_03,2025-04-10T09:00:00+00:00,4976.72
TXN104154,MERCH_RETAIL_01,2025-03-23T16:00:00+00:00,1144.08
TXN104155,MERCH_DIGITAL_04,2025-04-29T00:00:00+00:00,2076.84
TXN104156,MERCH_ECOM_03,2025-04-20T17:00:00+00:00,3765.45
TXN104157,MERCH_RETAIL_01,2025-05-28T14:00:00+00:00,1206.26
TXN104158,MERCH_SAAS_02,2025-02-09T21:00:00+00:00,1350.09
TXN104159,MERCH_ECOM_03,2025-01-20T10:00:00+00:00,3426.05
TXN104160,MERCH_RETAIL_01,2025-01-11T08:00:00+00:00,1943.5
TXN104161,MERCH_ECOM_03,2025-01-18T02:00:00+00:00,2171.92
TXN104162,MERCH_SAAS_02,2025-01-15T17:00:00+00:00,2939.55
TXN104163,MERCH_ECOM_03,2025-05-02T06:00:00+00:00,504.19
TXN104164,MERCH_ECOM_03,2025-05-14T00:00:00+00:00,3338.44
TXN104165,MERCH_ECOM_03,2025-02-18T17:00:00+00:00,243.16
TXN104166,MERCH_SAAS_02,2025-04-28T03:00:00+00:00,1760.24
TXN104167,MERCH_RETAIL_01,2025-02-13T00:00:00+00:00,1651.67
TXN104168,MERCH_RETAIL_01,2025-02-01T01:00:00+00:00,2995.38
TXN104169,MERCH_RETAIL_01,2025-06-06T12:00:00+00:00,1033.77
TXN104170,MERCH_ECOM_03,2025-04-10T11:00:00+00:00,3835.9
TXN104171,MERCH_RETAIL_01,2025-02-17T15:00:00+00:00,2923.89
TXN104172,MERCH_RETAIL_01,2025-04-21T15:00:00+00:00,1910.12
TXN104173,MERCH_RETAIL_01,2025-06-09T16:00:00+00:00,3231.53
TXN104174,MERCH_ECOM_03,2025-04-12T23:00:00+00:00,249.47
TXN104175,MERCH_RETAIL_01,2025-04-14T05:00:00+00:00,5636.13
TXN104176,MERCH_ECOM_03,2025-05-11T09:00:00+00:00,2618.86
TXN104177,MERCH_ECOM_03,2025-03-25T17:00:00+00:00,2376.08
TXN104178,MERCH_DIGITAL_04,2025-05-28T11:00:00+00:00,4593.46
TXN104179,MERCH_ECOM_03,2025-03-14T05:00:00+00:00,246.51
TXN104180,MERCH_ECOM_03,2025-01-04T08:00:00+00:00,4817.2
TXN104181,MERCH_RETAIL_01,2025-04-14T03:00:00+00:00,1846.45
TXN104182,MERCH_RETAIL_01,2025-06-19T13:00:00+00:00,3548.46
TXN104183,MERCH_RETAIL_01,2025-04-08T18:00:00+00:00,1572.35
TXN104184,MERCH_SAAS_02,2025-05-11T23:00:00+00:00,1098.24
TXN104185,MERCH_RETAIL_01,2025-05-19T22:00:00+00:00,777.99
TXN104186,MERCH_DIGITAL_04,2025-05-15T20:00:00+00:00,3603.16
TXN104187,MERCH_RETAIL_01,2025-03-03T22:00:00+00:00,4883.35
TXN104188,MERCH_RETAIL_01,2025-04-30T07:00:00+00:00,2841.02
TXN104189,MERCH_RETAIL_01,2025-01-25T18:00:00+00:00,4048.17
TXN104190,MERCH_RETAIL_01,2025-04-08T17:00:00+00:00,5303.5
TXN104191,MERCH_SAAS_02,2025-01-19T09:00:00+00:00,2961.52
TXN104192,MERCH_SAAS_02,2025-04-01T13:00:00+00:00,403.37
TXN104193,MERCH_RETAIL_01,2025-06-10T13:00:00+00:00,2739.56
TXN104194,MERCH_DIGITAL_04,2025-05-26T11:00:00+00:00,2535.76
TXN104195,MERCH_ECOM_03,2025-04-04T22:00:00+00:00,1761.82
TXN104196,MERCH_RETAIL_01,2025-05-27T12:00:00+00:00,2792.57
TXN104197,MERCH_RETAIL_01,2025-04-13T14:00:00+00:00,6126.43
TXN104198,MERCH_DIGITAL_04,2025-06-26T06:00:00+00:00,2248.07
TXN104199,MERCH_RETAIL_01,2025-05-30T05:00:00+00:00,866.95
TXN104200,MERCH_ECOM_03,2025-01-03T17:00:00+00:00,3919.44
TXN104201,MERCH_RETAIL_01,2025-03-22T14:00:00+00:00,1186.2
TXN104202,MERCH_RETAIL_01,2025-01-23T03:00:00+00:00,622.11
TXN104203,MERCH_DIGITAL_04,2025-04-18T09:00:00+00:00,2361.65
TXN104204,MERCH_SAAS_02,2025-06-21T06:00:00+00:00,1358.8
TXN104205,MERCH_SAAS_02,2025-01-30T22:00:00+00:00,6490.44
TXN104206,MERCH_RETAIL_01,2025-06-25T06:00:00+00:00,1655.63
TXN104207,MERCH_SAAS_02,2025-01-11T09:00:00+00:00,2864.05
TXN104208,MERCH_SAAS_02,2025-06-15T16:00:00+00:00,1857.92
TXN104209,MERCH_SAAS_02,2025-01-28T14:00:00+00:00,861.44
TXN104210,MERCH_RETAIL_01,2025-02-23T00:00:00+00:00,2194.25
TXN104211,MERCH_RETAIL_01,2025-04-02T01:00:00+00:00,2464.95
TXN104212,MERCH_RETAIL_01,2025-06-06T15:00:00+00:00,443.14
TXN104213,MERCH_RETAIL_01,2025-05-20T10:00:00+00:00,1612.52
TXN104214,MERCH_SAAS_02,2025-05-04T06:00:00+00:00,1422.64
TXN104215,MERCH_RETAIL_01,2025-02-22T19:00:00+00:00,6990.72
TXN104216,MERCH_RETAIL_01,2025-04-12T13:00:00+00:00,4106.34
TXN104217,MERCH_SAAS_02,2025-02-19T13:00:00+00:00,1762.6
TXN104218,MERCH_SAAS_02,2025-04-18T00:00:00+00:00,2349.45
TXN104219,MERCH_DIGITAL_04,2025-03-24T01:00:00+00:00,2040.74
TXN104220,MERCH_ECOM_03,2025-03-25T01:00:00+00:00,2390.6
TXN104221,MERCH_ECOM_03,2025-04-12T22:00:00+00:00,1097.69
TXN104222,MERCH_RETAIL_01,2025-03-19T13:00:00+00:00,1273.76
TXN104223,MERCH_DIGITAL_04,2025-02-12T04:00:00+00:00,6069.71
TXN104224,MERCH_RETAIL_01,2025-04-27T12:00:00+00:00,4629.75
TXN104225,MERCH_DIGITAL_04,2025-01-20T18:00:00+00:00,4114.4
TXN104226,MERCH_RETAIL_01,2025-01-01T02:00:00+00:00,1701.01
TXN104227,MERCH_RETAIL_01,2025-03-19T09:00:00+00:00,3274.71
TXN104228,MERCH_ECOM_03,2025-06-14T15:00:00+00:00,1146.5
TXN104229,MERCH_ECOM_03,2025-04-06T00:00:00+00:00,4358.97
TXN104230,MERCH_ECOM_03,2025-06-17T15:00:00+00:00,1533.41
TXN104231,MERCH_RETAIL_01,2025-01-12T11:00:00+00:00,2568.24
TXN104232,MERCH_ECOM_03,2025-01-09T00:00:00+00:00,550.2
TXN104233,MERCH_SAAS_02,2025-05-12T19:00:00+00:00,4185.99
TXN104234,MERCH_RETAIL_01,2025-02-12T18:00:00+00:00,4659.6
TXN104235,MERCH_ECOM_03,2025-03-10T19:00:00+00:00,2158.1
TXN104236,MERCH_RETAIL_01,2025-04-22T17:00:00+00:00,4021.77
TXN104237,MERCH_DIGITAL_04,2025-02-02T16:00:00+00:00,1875.42
TXN104238,MERCH_RETAIL_01,2025-01-30T20:00:00+00:00,2461.68
TXN104239,MERCH_ECOM_03,2025-05-08T15:00:00+00:00,4268.03
TXN104240,MERCH_RETAIL_01,2025-03-24T03:00:00+00:00,2530.08
TXN104241,MERCH_ECOM_03,2025-05-06T05:00:00+00:00,1932.08
TXN104242,MERCH_RETAIL_01,2025-01-22T17:00:00+00:00,1678.12
TXN104243,MERCH_DIGITAL_04,2025-01-09T10:00:00+00:00,1312.83
TXN104244,MERCH_RETAIL_01,2025-03-29T06:00:00+00:00,1655.43
TXN104245,MERCH_SAAS_02,2025-03-14T22:00:00+00:00,4712.55
TXN104246,MERCH_ECOM_03,2025-06-21T00:00:00+00:00,10961.06
TXN104247,MERCH_DIGITAL_04,2025-03-13T11:00:00+00:00,302.73
TXN104248,MERCH_SAAS_02,2025-03-14T17:00:00+00:00,2050.68
TXN104249,MERCH_DIGITAL_04,2025-04-04T11:00:00+00:00,2546.72
TXN104250,MERCH_RETAIL_01,2025-05-31T15:00:00+00:00,4390.83
TXN104251,MERCH_SAAS_02,2025-02-28T15:00:00+00:00,1011.22
TXN104252,MERCH_RETAIL_01,2025-02-03T23:00:00+00:00,5065.39
TXN104253,MERCH_RETAIL_01,2025-01-31T11:00:00+00:00,1708.08
TXN104254,MERCH_SAAS_02,2025-03-18T15:00:00+00:00,2294.53
TXN104255,MERCH_ECOM_03,2025-01-08T03:00:00+00:00,1024.81
TXN104256,MERCH_RETAIL_01,2025-05-11T01:00:00+00:00,2177.53
TXN104257,MERCH_DIGITAL_04,2025-05-13T12:00:00+00:00,1730.0
TXN104258,MERCH_RETAIL_01,2025-03-06T17:00:00+00:00,1381.94
TXN104259,MERCH_DIGITAL_04,2025-01-22T00:00:00+00:00,1981.92
TXN104260,MERCH_DIGITAL_04,2025-05-22T09:00:00+00:00,2711.62
TXN104261,MERCH_RETAIL_01,2025-01-09T10:00:00+00:00,879.8
TXN104262,MERCH_ECOM_03,2025-03-05T14:00:00+00:00,9066.99
TXN104263,MERCH_RETAIL_01,2025-05-23T10:00:00+00:00,6704.3
TXN104264,MERCH_RETAIL_01,2025-01-07T15:00:00+00:00,1690.29
TXN104265,MERCH_RETAIL_01,2025-01-23T01:00:00+00:00,493.01
TXN104266,MERCH_ECOM_03,2025-03-03T16:00:00+00:00,965.31
TXN104267,MERCH_DIGITAL_04,2025-04-05T10:00:00+00:00,787.39
TXN104268,MERCH_SAAS_02,2025-02-21T07:00:00+00:00,3075.53
TXN104269,MERCH_RETAIL_01,2025-04-08T10:00:00+00:00,405.9
TXN104270,MERCH_ECOM_03,2025-06-15T21:00:00+00:00,2084.89
TXN104271,MERCH_RETAIL_01,2025-01-06T15:00:00+00:00,4639.82
TXN104272,MERCH_SAAS_02,2025-06-09T13:00:00+00:00,5230.7
TXN104273,MERCH_RETAIL_01,2025-06-09T07:00:00+00:00,3606.19
TXN104274,MERCH_SAAS_02,2025-03-18T08:00:00+00:00,1619.28
TXN104275,MERCH_RETAIL_01,2025-02-11T21:00:00+00:00,715.19
TXN104276,MERCH_RETAIL_01,2025-05-04T07:00:00+00:00,1896.4
TXN104277,MERCH_ECOM_03,2025-03-07T12:00:00+00:00,1596.04
TXN104278,MERCH_RETAIL_01,2025-01-31T21:00:00+00:00,3104.96
TXN104279,MERCH_ECOM_03,2025-05-21T19:00:00+00:00,2987.07
TXN104280,MERCH_ECOM_03,2025-06-04T11:00:00+00:00,1325.23
TXN104281,MERCH_SAAS_02,2025-03-11T22:00:00+00:00,3055.75
TXN104282,MERCH_RETAIL_01,2025-02-06T07:00:00+00:00,3446.77
TXN104283,MERCH_ECOM_03,2025-05-19T17:00:00+00:00,761.7
TXN104284,MERCH_RETAIL_01,2025-03-31T13:00:00+00:00,3433.24
TXN104285,MERCH_RETAIL_01,2025-04-20T16:00:00+00:00,4609.71
TXN104286,MERCH_RETAIL_01,2025-03-05T19:00:00+00:00,2709.89
TXN104287,MERCH_ECOM_03,2025-01-24T10:00:00+00:00,2624.4
TXN104288,MERCH_RETAIL_01,2025-03-09T04:00:00+00:00,2782.95
TXN104289,MERCH_RETAIL_01,2025-03-17T11:00:00+00:00,1004.4
TXN104290,MERCH_DIGITAL_04,2025-01-14T20:00:00+00:00,8218.52
TXN104291,MERCH_DIGITAL_04,2025-06-29T03:00:00+00:00,6557.23
TXN104292,MERCH_ECOM_03,2025-01-03T00:00:00+00:00,2830.62
TXN104293,MERCH_ECOM_03,2025-05-04T01:00:00+00:00,968.55
TXN104294,MERCH_RETAIL_01,2025-01-07T18:00:00+00:00,1703.63
TXN104295,MERCH_DIGITAL_04,2025-06-14T15:00:00+00:00,4026.8
TXN104296,MERCH_ECOM_03,2025-05-01T05:00:00+00:00,161.26
TXN104297,MERCH_SAAS_02,2025-02-23T12:00:00+00:00,3323.94
TXN104298,MERCH_RETAIL_01,2025-06-04T06:00:00+00:00,1782.62
TXN104299,MERCH_ECOM_03,2025-02-27T05:00:00+00:00,1907.69
TXN104300,MERCH_ECOM_03,2025-05-29T10:00:00+00:00,1485.89
TXN104301,MERCH_ECOM_03,2025-05-30T14:00:00+00:00,6405.37
TXN104302,MERCH_RETAIL_01,2025-06-10T22:00:00+00:00,4006.99
TXN104303,MERCH_DIGITAL_04,2025-06-02T03:00:00+00:00,3481.91
TXN104304,MERCH_RETAIL_01,2025-03-28T05:00:00+00:00,1531.24
TXN104305,MERCH_RETAIL_01,2025-02-05T20:00:00+00:00,362.46
TXN104306,MERCH_ECOM_03,2025-01-01T09:00:00+00:00,1119.84
TXN104307,MERCH_ECOM_03,2025-02-03T08:00:00+00:00,621.0
TXN104308,MERCH_ECOM_03,2025-06-05T14:00:00+00:00,831.61
TXN104309,MERCH_SAAS_02,2025-06-01T10:00:00+00:00,4324.68
TXN104310,MERCH_RETAIL_01,2025-06-03T08:00:00+00:00,432.22
TXN104311,MERCH_DIGITAL_04,2025-04-18T19:00:00+00:00,698.78
TXN104312,MERCH_SAAS_02,2025-01-08T01:00:00+00:00,1110.95
TXN104313,MERCH_RETAIL_01,2025-01-22T04:00:00+00:00,1257.95
TXN104314,MERCH_SAAS_02,2025-01-02T16:00:00+00:00,5233.05
TXN104315,MERCH_ECOM_03,2025-01-18T21:00:00+00:00,3532.03
TXN104316,MERCH_RETAIL_01,2025-02-28T06:00:00+00:00,4478.64
TXN104317,MERCH_ECOM_03,2025-05-20T21:00:00+00:00,2049.55
TXN104318,MERCH_SAAS_02,2025-02-05T07:00:00+00:00,4003.24
TXN104319,MERCH_ECOM_03,2025-04-04T09:00:00+00:00,731.15
TXN104320,MERCH_SAAS_02,2025-04-17T20:00:00+00:00,3182.9
TXN104321,MERCH_RETAIL_01,2025-01-12T06:00:00+00:00,2737.73
TXN104322,MERCH_RETAIL_01,2025-02-18T11:00:00+00:00,1132.25
TXN104323,MERCH_RETAIL_01,2025-06-12T15:00:00+00:00,2033.54
TXN104324,MERCH_RETAIL_01,2025-05-28T00:00:00+00:00,3285.19
TXN104325,MERCH_DIGITAL_04,2025-05-31T12:00:00+00:00,6125.0
TXN104326,MERCH_RETAIL_01,2025-05-22T15:00:00+00:00,2572.56
TXN104327,MERCH_ECOM_03,2025-01-12T05:00:00+00:00,3529.49
TXN104328,MERCH_RETAIL_01,2025-04-04T07:00:00+00:00,4927.5
TXN104329,MERCH_ECOM_03,2025-04-18T19:00:00+00:00,2714.4
TXN104330,MERCH_RETAIL_01,2025-05-01T14:00:00+00:00,1927.09
TXN104331,MERCH_DIGITAL_04,2025-01-27T09:00:00+00:00,3317.17
TXN104332,MERCH_RETAIL_01,2025-06-26T02:00:00+00:00,3260.89
TXN104333,MERCH_DIGITAL_04,2025-01-31T07:00:00+00:00,4633.46
TXN104334,MERCH_ECOM_03,2025-04-24T22:00:00+00:00,4060.05
TXN104335,MERCH_ECOM_03,2025-03-14T15:00:00+00:00,1547.94
TXN104336,MERCH_RETAIL_01,2025-02-27T21:00:00+00:00,1829.86
TXN104337,MERCH_ECOM_03,2025-05-15T13:00:00+00:00,3014.28
TXN104338,MERCH_SAAS_02,2025-04-15T09:00:00+00:00,1295.9
TXN104339,MERCH_RETAIL_01,2025-03-01T21:00:00+00:00,2900.53
TXN104340,MERCH_RETAIL_01,2025-03-20T19:00:00+00:00,1894.2
TXN104341,MERCH_RETAIL_01,2025-01-25T17:00:00+00:00,2744.49
TXN104342,MERCH_RETAIL_01,2025-03-25T07:00:00+00:00,3302.83
TXN104343,MERCH_RETAIL_01,2025-03-06T13:00:00+00:00,1763.07
TXN104344,MERCH_DIGITAL_04,2025-03-26T03:00:00+00:00,687.63
TXN104345,MERCH_RETAIL_01,2025-05-21T20:00:00+00:00,1388.69
TXN104346,MERCH_DIGITAL_04,2025-06-26T09:00:00+00:00,1908.43
TXN104347,MERCH_RETAIL_01,2025-03-26T22:00:00+00:00,4898.83
TXN104348,MERCH_ECOM_03,2025-04-02T03:00:00+00:00,6674.2
TXN104349,MERCH_RETAIL_01,2025-01-25T11:00:00+00:00,1831.65
TXN104350,MERCH_DIGITAL_04,2025-04-04T12:00:00+00:00,1149.45
TXN104351,MERCH_SAAS_02,2025-02-10T08:00:00+00:00,923.77
TXN104352,MERCH_RETAIL_01,2025-04-07T14:00:00+00:00,1936.96
TXN104353,MERCH_ECOM_03,2025-01-07T12:00:00+00:00,3372.4
TXN104354,MERCH_SAAS_02,2025-04-28T09:00:00+00:00,2043.09
TXN104355,MERCH_SAAS_02,2025-01-20T04:00:00+00:00,3363.96
TXN104356,MERCH_SAAS_02,2025-05-25T13:00:00+00:00,3749.35
TXN104357,MERCH_DIGITAL_04,2025-06-14T01:00:00+00:00,2528.47
TXN104358,MERCH_DIGITAL_04,2025-03-16T10:00:00+00:00,1966.76
TXN104359,MERCH_ECOM_03,2025-05-31T03:00:00+00:00,2703.17
TXN104360,MERCH_ECOM_03,2025-04-28T07:00:00+00:00,317.57
TXN104361,MERCH_RETAIL_01,2025-05-16T20:00:00+00:00,2121.47
TXN104362,MERCH_RETAIL_01,2025-05-29T04:00:00+00:00,4464.51
TXN104363,MERCH_SAAS_02,2025-05-15T08:00:00+00:00,2722.16
TXN104364,MERCH_SAAS_02,2025-02-09T22:00:00+00:00,5657.47
TXN104365,MERCH_ECOM_03,2025-01-24T09:00:00+00:00,2336.43
TXN104366,MERCH_RETAIL_01,2025-05-14T14:00:00+00:00,1428.46
TXN104367,MERCH_SAAS_02,2025-02-14T23:00:00+00:00,2676.53
TXN104368,MERCH_RETAIL_01,2025-02-16T18:00:00+00:00,1540.76
TXN104369,MERCH_RETAIL_01,2025-01-20T18:00:00+00:00,2138.1
TXN104370,MERCH_SAAS_02,2025-04-22T11:00:00+00:00,4070.9
TXN104371,MERCH_RETAIL_01,2025-05-22T05:00:00+00:00,2841.6
TXN104372,MERCH_DIGITAL_04,2025-01-06T15:00:00+00:00,3141.02
TXN104373,MERCH_ECOM_03,2025-01-07T03:00:00+00:00,3419.5
TXN104374,MERCH_ECOM_03,2025-04-07T16:00:00+00:00,2589.67
TXN104375,MERCH_SAAS_02,2025-01-28T21:00:00+00:00,2168.01
TXN104376,MERCH_ECOM_03,2025-06-01T08:00:00+00:00,1995.1
TXN104377,MERCH_DIGITAL_04,2025-03-05T21:00:00+00:00,1670.09
TXN104378,MERCH_RETAIL_01,2025-01-04T15:00:00+00:00,917.31
TXN104379,MERCH_RETAIL_01,2025-04-16T11:00:00+00:00,2494.99
TXN104380,MERCH_RETAIL_01,2025-05-03T00:00:00+00:00,8212.77
TXN104381,MERCH_RETAIL_01,2025-01-02T05:00:00+00:00,2788.42
TXN104382,MERCH_RETAIL_01,2025-01-20T19:00:00+00:00,1032.26
TXN104383,MERCH_ECOM_03,2025-06-03T01:00:00+00:00,906.23
TXN104384,MERCH_ECOM_03,2025-06-10T01:00:00+00:00,2172.95
TXN104385,MERCH_RETAIL_01,2025-05-02T22:00:00+00:00,4582.47
TXN104386,MERCH_RETAIL_01,2025-03-02T16:00:00+00:00,2737.98
TXN104387,MERCH_RETAIL_01,2025-05-18T12:00:00+00:00,3208.9
TXN104388,MERCH_ECOM_03,2025-03-10T11:00:00+00:00,6113.09
TXN104389,MERCH_RETAIL_01,2025-03-11T08:00:00+00:00,4172.36
TXN104390,MERCH_SAAS_02,2025-01-14T21:00:00+00:00,4514.76
TXN104391,MERCH_SAAS_02,2025-02-18T10:00:00+00:00,7821.84
TXN104392,MERCH_RETAIL_01,2025-03-20T13:00:00+00:00,3573.15
TXN104393,MERCH_RETAIL_01,2025-01-12T08:00:00+00:00,3288.25
TXN104394,MERCH_SAAS_02,2025-04-23T06:00:00+00:00,1329.07
TXN104395,MERCH_DIGITAL_04,2025-01-29T17:00:00+00:00,3239.31
TXN104396,MERCH_RETAIL_01,2025-04-15T06:00:00+00:00,1446.5
TXN104397,MERCH_ECOM_03,2025-03-25T05:00:00+00:00,3442.94
TXN104398,MERCH_RETAIL_01,2025-05-20T06:00:00+00:00,3403.66
TXN104399,MERCH_RETAIL_01,2025-04-11T15:00:00+00:00,2514.71
TXN104400,MERCH_ECOM_03,2025-05-04T09:00:00+00:00,1617.69
TXN104401,MERCH_SAAS_02,2025-05-15T11:00:00+00:00,1374.08
TXN104402,MERCH_RETAIL_01,2025-05-09T02:00:00+00:00,5143.91
TXN104403,MERCH_SAAS_02,2025-03-05T06:00:00+00:00,2263.96
TXN104404,MERCH_ECOM_03,2025-05-26T17:00:00+00:00,1111.19
TXN104405,MERCH_SAAS_02,2025-04-24T05:00:00+00:00,2614.77
TXN104406,MERCH_RETAIL_01,2025-01-09T20:00:00+00:00,4241.71
TXN104407,MERCH_ECOM_03,2025-05-22T00:00:00+00:00,2063.36
TXN104408,MERCH_SAAS_02,2025-02-08T08:00:00+00:00,2296.64
TXN104409,MERCH_ECOM_03,2025-05-28T07:00:00+00:00,1897.94
TXN104410,MERCH_SAAS_02,2025-06-26T13:00:00+00:00,216.38
TXN104411,MERCH_RETAIL_01,2025-02-03T02:00:00+00:00,2767.78
TXN104412,MERCH_ECOM_03,2025-01-27T16:00:00+00:00,566.86
TXN104413,MERCH_ECOM_03,2025-05-26T22:00:00+00:00,2836.72
TXN104414,MERCH_RETAIL_01,2025-05-09T02:00:00+00:00,600.95
TXN104415,MERCH_ECOM_03,2025-02-18T15:00:00+00:00,1184.83
TXN104416,MERCH_SAAS_02,2025-04-10T12:00:00+00:00,834.93
TXN104417,MERCH_ECOM_03,2025-03-09T15:00:00+00:00,554.41
TXN104418,MERCH_RETAIL_01,2025-05-15T13:00:00+00:00,2731.6
TXN104419,MERCH_SAAS_02,2025-05-15T06:00:00+00:00,1538.56
TXN104420,MERCH_ECOM_03,2025-01-23T04:00:00+00:00,2636.02
TXN104421,MERCH_ECOM_03,2025-06-23T13:00:00+00:00,3835.96
TXN104422,MERCH_ECOM_03,2025-05-05T16:00:00+00:00,2477.92
TXN104423,MERCH_RETAIL_01,2025-02-14T05:00:00+00:00,1522.0
TXN104424,MERCH_RETAIL_01,2025-05-17T10:00:00+00:00,3414.27
TXN104425,MERCH_ECOM_03,2025-01-21T22:00:00+00:00,1926.86
TXN104426,MERCH_RETAIL_01,2025-01-02T12:00:00+00:00,8658.25
TXN104427,MERCH_RETAIL_01,2025-03-27T10:00:00+00:00,1604.56
TXN104428,MERCH_RETAIL_01,2025-03-24T17:00:00+00:00,1098.97
TXN104429,MERCH_ECOM_03,2025-06-22T13:00:00+00:00,2944.66
TXN104430,MERCH_SAAS_02,2025-03-02T00:00:00+00:00,2199.57
TXN104431,MERCH_RETAIL_01,2025-06-25T06:00:00+00:00,10325.35
TXN104432,MERCH_RETAIL_01,2025-02-02T11:00:00+00:00,3763.53
TXN104433,MERCH_SAAS_02,2025-03-02T21:00:00+00:00,7343.96
TXN104434,MERCH_RETAIL_01,2025-02-16T21:00:00+00:00,2953.47
TXN104435,MERCH_SAAS_02,2025-05-28T15:00:00+00:00,3734.06
TXN104436,MERCH_RETAIL_01,2025-06-02T06:00:00+00:00,2326.62
TXN104437,MERCH_ECOM_03,2025-01-02T20:00:00+00:00,2608.29
TXN104438,MERCH_RETAIL_01,2025-01-26T23:00:00+00:00,12447.27
TXN104439,MERCH_DIGITAL_04,2025-03-22T09:00:00+00:00,1903.27
TXN104440,MERCH_SAAS_02,2025-05-18T18:00:00+00:00,1235.7
TXN104441,MERCH_RETAIL_01,2025-01-01T06:00:00+00:00,759.63
TXN104442,MERCH_ECOM_03,2025-04-20T15:00:00+00:00,2871.57
TXN104443,MERCH_ECOM_03,2025-06-29T21:00:00+00:00,1440.28
TXN104444,MERCH_RETAIL_01,2025-02-27T16:00:00+00:00,3169.4
TXN104445,MERCH_SAAS_02,2025-03-22T00:00:00+00:00,2216.93
TXN104446,MERCH_RETAIL_01,2025-06-07T16:00:00+00:00,5074.0
TXN104447,MERCH_ECOM_03,2025-02-20T18:00:00+00:00,4710.72
TXN104448,MERCH_RETAIL_01,2025-04-05T04:00:00+00:00,5639.37
TXN104449,MERCH_SAAS_02,2025-06-01T11:00:00+00:00,1996.72
TXN104450,MERCH_RETAIL_01,2025-05-19T01:00:00+00:00,1313.37
TXN104451,MERCH_DIGITAL_04,2025-01-27T19:00:00+00:00,1560.31
TXN104452,MERCH_ECOM_03,2025-06-17T03:00:00+00:00,1589.5
TXN104453,MERCH_RETAIL_01,2025-03-23T03:00:00+00:00,4827.79
TXN104454,MERCH_RETAIL_01,2025-06-28T15:00:00+00:00,2061.05
TXN104455,MERCH_ECOM_03,2025-05-31T05:00:00+00:00,2046.57
TXN104456,MERCH_SAAS_02,2025-02-19T16:00:00+00:00,732.03
TXN104457,MERCH_RETAIL_01,2025-05-25T21:00:00+00:00,1836.33
TXN104458,MERCH_DIGITAL_04,2025-01-24T17:00:00+00:00,2673.69
TXN104459,MERCH_RETAIL_01,2025-02-06T14:00:00+00:00,5507.19
TXN104460,MERCH_ECOM_03,2025-02-15T01:00:00+00:00,1115.9
TXN104461,MERCH_RETAIL_01,2025-03-21T16:00:00+00:00,3177.21
TXN104462,MERCH_SAAS_02,2025-04-23T05:00:00+00:00,2407.71
TXN104463,MERCH_RETAIL_01,2025-01-10T19:00:00+00:00,3546.51
TXN104464,MERCH_DIGITAL_04,2025-04-27T01:00:00+00:00,2691.96
TXN104465,MERCH_SAAS_02,2025-01-02T16:00:00+00:00,3604.7
TXN104466,MERCH_SAAS_02,2025-02-12T11:00:00+00:00,3526.27
TXN104467,MERCH_RETAIL_01,2025-05-14T02:00:00+00:00,309.39
