transaction_id,delivery_confirmed,tracking_matches_address,signed_delivery_proof
TXN103487,True,True,True
TXN103488,True,True,True
TXN103489,False,False,False
TXN103490,False,False,False
TXN103491,True,False,False
TXN103492,True,True,False
TXN103493,True,True,True
TXN103494,True,True,True
TXN103495,True,True,True
TXN103496,True,True,True
TXN103497,True,False,False
TXN103498,False,False,False
TXN103499,False,False,False
TXN103500,False,False,False
TXN103501,True,True,True
TXN103502,False,False,False
TXN103503,False,False,False
TXN103504,True,True,False
TXN103505,False,False,False
TXN103506,True,True,False
TXN103507,True,True,False
TXN103508,False,False,False
TXN103509,False,False,False
TXN103510,True,True,False
TXN103511,False,False,False
TXN103512,True,True,False
TXN103513,True,True,True
TXN103514,False,False,False
TXN103515,True,True,False
TXN103516,False,False,False
TXN103517,True,True,True
TXN103518,False,False,False
TXN103519,True,True,False
TXN103520,True,True,False
TXN103521,True,True,False
TXN103522,True,True,True
TXN103523,True,True,True
TXN103524,True,False,False
TXN103525,False,False,False
TXN103526,True,True,False
TXN103527,False,False,False
TXN103528,True,True,False
TXN103529,False,False,False
TXN103530,False,False,False
TXN103531,False,False,False
TXN103532,True,True,False
TXN103533,False,False,False
TXN103534,True,True,False
TXN103535,False,False,False
TXN103536,True,True,False
TXN103537,True,True,False
TXN103538,True,True,False
TXN103539,True,True,True
TXN103540,True,True,True
TXN103541,True,True,True
TXN103542,True,True,False
TXN103543,True,True,False
TXN103544,True,True,False
TXN103545,False,False,False
TXN103546,False,False,False
TXN103547,True,True,False
TXN103548,False,False,False
TXN103549,True,True,True
TXN103550,True,True,True
TXN103551,True,True,True
TXN103552,True,True,False
TXN103553,False,False,False
TXN103554,True,True,False
TXN103555,True,True,False
TXN103556,False,False,False
TXN103557,True,True,False
TXN103558,False,False,False
TXN103559,False,False,False
TXN103560,True,True,False
TXN103561,False,False,False
TXN103562,True,True,True
TXN103563,True,True,False
TXN103564,True,True,False
TXN103565,True,True,True
TXN103566,False,False,False
TXN103567,False,False,False
TXN103568,True,True,True
TXN103569,False,False,False
TXN103570,True,True,True
TXN103571,True,True,False
TXN103572,False,False,False
TXN103573,False,False,False
TXN103574,True,False,True
TXN103575,False,False,False
TXN103576,False,False,False
TXN103577,True,True,False
TXN103578,False,False,False
TXN103579,True,True,True
TXN103580,True,True,True
TXN103581,True,True,True
TXN103582,True,True,False
TXN103583,True,True,True
TXN103584,False,False,False
TXN103585,True,True,False
TXN103586,True,True,False
TXN103587,True,True,False
TXN103588,False,False,False
TXN103589,True,False,False
TXN103590,True,True,False
TXN103591,True,True,False
TXN103592,True,True,False
TXN103593,True,True,True
TXN103594,True,True,False
TXN103595,False,False,False
TXN103596,False,False,False
TXN103597,True,True,False
TXN103598,True,True,False
TXN103599,True,False,False
TXN103600,True,True,False
TXN103601,True,True,False
TXN103602,True,False,True
TXN103603,True,True,True
TXN103604,True,False,False
TXN103605,True,True,True
TXN103606,False,False,False
TXN103607,True,True,True
TXN103608,True,False,False
TXN103609,True,True,True
TXN103610,True,True,True
TXN103611,True,True,False
TXN103612,True,True,False
TXN103613,False,False,False
TXN103614,False,False,False
TXN103615,False,False,False
TXN103616,False,False,False
TXN103617,True,True,False
TXN103618,True,True,True
TXN103619,False,False,False
TXN103620,True,True,False
TXN103621,True,False,True
TXN103622,True,True,False
TXN103623,True,True,True
TXN103624,False,False,False
TXN103625,True,True,False
TXN103626,True,True,False
TXN103627,False,False,False
TXN103628,False,False,False
TXN103629,True,True,False
TXN103630,True,True,False
TXN103631,True,True,False
TXN103632,True,True,True
TXN103633,True,True,False
TXN103634,False,False,False
TXN103635,True,True,True
TXN103636,True,True,True
TXN103637,True,True,False
TXN103638,False,False,False
TXN103639,True,True,True
TXN103640,True,True,False
TXN103641,False,False,False
TXN103642,True,True,False
TXN103643,True,True,True
TXN103644,False,False,False
TXN103645,True,True,True
TXN103646,False,False,False
TXN103647,False,False,False
TXN103648,False,False,False
TXN103649,True,True,True
TXN103650,False,False,False
TXN103651,False,False,False
TXN103652,True,True,True
TXN103653,True,True,False
TXN103654,True,False,False
TXN103655,False,False,False
TXN103656,True,True,False
TXN103657,False,False,False
TXN103658,True,True,True
TXN103659,False,False,False
TXN103660,False,False,False
TXN103661,True,True,True
TXN103662,False,False,False
TXN103663,True,True,True
TXN103664,False,False,False
TXN103665,False,False,False
TXN103666,False,False,False
TXN103667,True,True,False
TXN103668,False,False,False
TXN103669,False,False,False
TXN103670,True,True,True
TXN103671,True,True,True
TXN103672,True,True,True
TXN103673,True,True,True
TXN103674,True,True,False
TXN103675,False,False,False
TXN103676,True,True,False
TXN103677,False,False,False
TXN103678,True,True,True
TXN103679,True,True,True
TXN103680,False,False,False
TXN103681,True,False,True
TXN103682,True,True,True
TXN103683,False,False,False
TXN103684,False,False,False
TXN103685,True,True,True
TXN103686,True,True,False
TXN103687,True,False,False
TXN103688,False,False,False
TXN103689,False,False,False
TXN103690,False,False,False
TXN103691,False,False,False
TXN103692,True,True,True
TXN103693,True,True,True
TXN103694,True,True,True
TXN103695,True,True,True
TXN103696,True,True,True
TXN103697,True,False,False
TXN103698,True,False,False
TXN103699,True,True,True
TXN103700,True,True,False
TXN103701,True,True,True
TXN103702,False,False,False
TXN103703,True,True,True
TXN103704,True,True,False
TXN103705,False,False,False
TXN103706,True,True,False
TXN103707,True,True,False
TXN103708,True,True,False
TXN103709,True,True,False
TXN103710,False,False,False
TXN103711,False,False,False
TXN103712,True,True,False
TXN103713,False,False,False
TXN103714,False,False,False
TXN103715,True,True,True
TXN103716,False,False,False
TXN103717,True,True,False
TXN103718,True,True,False
TXN103719,True,True,True
TXN103720,True,True,False
TXN103721,False,False,False
TXN103722,True,True,True
TXN103723,False,False,False
TXN103724,False,False,False
TXN103725,True,True,False
TXN103726,False,False,False
TXN103727,True,True,True
TXN103728,True,True,False
TXN103729,True,True,True
TXN103730,True,True,False
TXN103731,True,True,False
TXN103732,False,False,False
TXN103733,True,True,True
TXN103734,True,True,False
TXN103735,False,False,False
TXN103736,True,False,True
TXN103737,True,True,True
TXN103738,False,False,False
TXN103739,False,False,False
TXN103740,False,False,False
TXN103741,True,True,True
TXN103742,False,False,False
TXN103743,True,True,False
TXN103744,True,True,True
TXN103745,True,True,True
TXN103746,True,True,True
TXN103747,False,False,False
TXN103748,True,True,True
TXN103749,True,True,True
TXN103750,False,False,False
TXN103751,True,True,True
TXN103752,True,True,True
TXN103753,True,False,True
TXN103754,True,True,True
TXN103755,True,True,True
TXN103756,False,False,False
TXN103757,True,True,False
TXN103758,False,False,False
TXN103759,False,False,False
TXN103760,False,False,False
TXN103761,True,True,False
TXN103762,False,False,False
TXN103763,False,False,False
TXN103764,True,True,False
TXN103765,False,False,False
TXN103766,False,False,False
TXN103767,False,False,False
TXN103768,True,True,True
TXN103769,True,True,False
TXN103770,False,False,False
TXN103771,False,False,False
TXN103772,False,False,False
TXN103773,False,False,False
TXN103774,False,False,False
TXN103775,True,True,True
TXN103776,False,False,False
TXN103777,True,True,False
TXN103778,True,True,True
TXN103779,True,True,False
TXN103780,True,True,True
TXN103781,True,True,True
TXN103782,False,False,False
TXN103783,True,True,False
TXN103784,True,False,True
TXN103785,False,False,False
TXN103786,True,True,True
TXN103787,True,True,False
TXN103788,True,True,True
TXN103789,True,True,False
TXN103790,True,False,True
TXN103791,False,False,False
TXN103792,True,True,False
TXN103793,False,False,False
TXN103794,True,True,True
TXN103795,True,False,False
TXN103796,False,False,False
TXN103797,True,True,False
TXN103798,False,False,False
TXN103799,True,True,True
TXN103800,True,False,True
TXN103801,False,False,False
TXN103802,True,True,False
TXN103803,True,True,False
TXN103804,True,True,False
TXN103805,False,False,False
TXN103806,True,True,True
TXN103807,True,True,True
TXN103808,True,True,False
TXN103809,True,True,True
TXN103810,False,False,False
TXN103811,True,True,True
TXN103812,False,False,False
TXN103813,True,True,False
TXN103814,False,False,False
TXN103815,True,True,True
TXN103816,True,True,True
TXN103817,False,False,False
TXN103818,True,True,False
TXN103819,False,False,False
TXN103820,True,True,True
TXN103821,True,True,True
TXN103822,True,True,True
TXN103823,True,True,False
TXN103824,True,True,False
TXN103825,False,False,False
TXN103826,True,True,True
TXN103827,True,True,False
TXN103828,True,True,False
TXN103829,False,False,False
TXN103830,True,True,True
TXN103831,True,True,True
TXN103832,True,True,False
TXN103833,True,True,True
TXN103834,False,False,False
TXN103835,True,True,True
TXN103836,False,False,False
TXN103837,True,True,True
TXN103838,True,False,False
TXN103839,True,False,True
TXN103840,True,True,True
TXN103841,False,False,False
TXN103842,True,True,True
TXN103843,False,False,False
TXN103844,False,False,False
TXN103845,False,False,False
TXN103846,True,True,False
TXN103847,False,False,False
TXN103848,True,True,True
TXN103849,True,True,True
TXN103850,False,False,False
TXN103851,False,False,False
TXN103852,False,False,False
TXN103853,True,False,True
TXN103854,False,False,False
TXN103855,True,True,False
TXN103856,True,True,False
TXN103857,False,False,False
TXN103858,False,False,False
TXN103859,True,True,False
TXN103860,True,True,True
TXN103861,False,False,False
TXN103862,False,False,False
TXN103863,True,True,True
TXN103864,True,True,False
TXN103865,True,True,True
TXN103866,False,False,False
TXN103867,False,False,False
TXN103868,True,True,False
TXN103869,True,False,True
TXN103870,True,True,False
TXN103871,True,True,False
TXN103872,True,True,True
TXN103873,False,False,False
TXN103874,True,True,False
TXN103875,True,True,True
TXN103876,True,False,True
TXN103877,False,False,False
TXN103878,True,True,False
TXN103879,True,True,True
TXN103880,True,True,True
TXN103881,True,True,True
TXN103882,True,True,False
TXN103883,True,True,False
TXN103884,True,True,False
TXN103885,False,False,False
TXN103886,True,True,True
TXN103887,False,False,False
TXN103888,True,True,True
TXN103889,True,True,True
TXN103890,True,True,True
TXN103891,True,True,True
TXN103892,True,True,False
TXN103893,True,True,False
TXN103894,True,True,True
TXN103895,False,False,False
TXN103896,True,True,False
TXN103897,False,False,False
TXN103898,True,True,False
TXN103899,True,True,False
TXN103900,False,False,False
TXN103901,False,False,False
TXN103902,True,True,False
TXN103903,True,True,True
TXN103904,True,True,True
TXN103905,False,False,False
TXN103906,True,True,True
TXN103907,False,False,False
TXN103908,True,True,False
TXN103909,False,False,False
TXN103910,False,False,False
TXN103911,False,False,False
TXN103912,False,False,False
TXN103913,True,True,False
TXN103914,True,True,True
TXN103915,False,False,False
TXN103916,True,True,False
TXN103917,True,True,True
TXN103918,True,True,True
TXN103919,True,True,False
TXN103920,False,False,False
TXN103921,False,False,False
TXN103922,False,False,False
TXN103923,False,False,False
TXN103924,True,True,False
TXN103925,False,False,False
TXN103926,True,False,True
TXN103927,False,False,False
TXN103928,False,False,False
TXN103929,True,True,True
TXN103930,True,True,True
TXN103931,True,True,False
TXN103932,True,True,True
TXN103933,False,False,False
TXN103934,True,False,False
TXN103935,True,True,True
TXN103936,True,False,True
TXN103937,True,True,True
TXN103938,True,False,True
TXN103939,True,True,False
TXN103940,True,True,False
TXN103941,True,True,False
TXN103942,False,False,False
TXN103943,False,False,False
TXN103944,True,True,True
TXN103945,False,False,False
TXN103946,True,True,False
TXN103947,True,True,True
TXN103948,True,True,True
TXN103949,True,True,False
TXN103950,False,False,False
TXN103951,True,True,True
TXN103952,True,True,True
TXN103953,False,False,False
TXN103954,False,False,False
TXN103955,True,True,False
TXN103956,False,False,False
TXN103957,True,True,False
TXN103958,True,True,False
TXN103959,True,True,False
TXN103960,False,False,False
TXN103961,True,True,True
TXN103962,False,False,False
TXN103963,True,True,True
TXN103964,True,False,True
TXN103965,True,False,False
TXN103966,True,True,True
TXN103967,True,True,True
TXN103968,True,True,True
TXN103969,False,False,False
TXN103970,True,False,True
TXN103971,False,False,False
TXN103972,False,False,False
TXN103973,False,False,False
TXN103974,True,True,True
TXN103975,True,True,True
TXN103976,True,True,True
TXN103977,False,False,False
TXN103978,False,False,False
TXN103979,True,True,True
TXN103980,True,True,False
TXN103981,True,True,True
TXN103982,True,True,True
TXN103983,True,True,True
TXN103984,True,True,True
TXN103985,False,False,False
TXN103986,True,True,False
TXN103987,True,True,False
TXN103988,True,True,False
TXN103989,False,False,False
TXN103990,True,False,False
TXN103991,False,False,False
TXN103992,True,True,False
TXN103993,False,False,False
TXN103994,False,False,False
TXN103995,False,False,False
TXN103996,True,True,False
TXN103997,True,False,True
TXN103998,False,False,False
TXN103999,True,True,True
TXN104000,False,False,False
TXN104001,False,False,False
TXN104002,True,True,True
TXN104003,True,True,False
TXN104004,True,False,False
TXN104005,False,False,False
TXN104006,True,True,False
TXN104007,True,True,True
TXN104008,False,False,False
TXN104009,True,True,True
TXN104010,False,False,False
TXN104011,True,True,True
TXN104012,False,False,False
TXN104013,True,False,False
TXN104014,True,True,False
TXN104015,True,True,False
TXN104016,True,False,True
TXN104017,False,False,False
TXN104018,True,True,True
TXN104019,True,False,False
TXN104020,True,True,True
TXN104021,True,True,False
TXN104022,True,True,False
TXN104023,False,False,False
TXN104024,True,True,True
TXN104025,True,True,True
TXN104026,True,True,False
TXN104027,True,True,True
TXN104028,True,True,True
TXN104029,True,False,False
TXN104030,False,False,False
TXN104031,False,False,False
TXN104032,True,True,False
TXN104033,True,True,False
TXN104034,False,False,False
TXN104035,True,True,True
TXN104036,False,False,False
TXN104037,False,False,False
TXN104038,False,False,False
TXN104039,True,True,True
TXN104040,True,True,False
TXN104041,True,True,False
TXN104042,True,True,True
TXN104043,False,False,False
TXN104044,False,False,False
TXN104045,False,False,False
TXN104046,True,True,False
TXN104047,True,True,True
TXN104048,True,True,True
TXN104049,True,True,True
TXN104050,True,True,True
TXN104051,True,True,True
TXN104052,False,False,False
TXN104053,True,False,False
TXN104054,True,False,False
TXN104055,False,False,False
TXN104056,False,False,False
TXN104057,True,True,True
TXN104058,True,True,True
TXN104059,False,False,False
TXN104060,True,True,False
TXN104061,True,True,True
TXN104062,True,False,False
TXN104063,False,False,False
TXN104064,True,True,False
TXN104065,False,False,False
TXN104066,False,False,False
TXN104067,False,False,False
TXN104068,True,True,True
TXN104069,True,True,True
TXN104070,True,True,True
TXN104071,False,False,False
TXN104072,False,False,False
TXN104073,False,False,False
TXN104074,True,True,True
TXN104075,False,False,False
TXN104076,False,False,False
TXN104077,False,False,False
TXN104078,True,True,False
TXN104079,True,True,True
TXN104080,False,False,False
TXN104081,True,True,True
TXN104082,True,True,True
TXN104083,True,True,True
TXN104084,False,False,False
TXN104085,True,True,True
TXN104086,False,False,False
TXN104087,False,False,False
TXN104088,False,False,False
TXN104089,True,True,False
TXN104090,True,True,False
TXN104091,True,True,False
TXN104092,True,True,True
TXN104093,True,True,False
TXN104094,True,True,True
TXN104095,True,False,True
TXN104096,True,True,True
TXN104097,True,True,False
TXN104098,True,True,True
TXN104099,True,True,True
TXN104100,False,False,False
TXN104101,True,True,False
TXN104102,True,True,True
TXN104103,True,True,True
TXN104104,False,False,False
TXN104105,False,False,False
TXN104106,False,False,False
TXN104107,True,True,True
TXN104108,True,True,True
TXN104109,False,False,False
TXN104110,True,True,True
TXN104111,False,False,False
TXN104112,True,True,True
TXN104113,True,True,True
TXN104114,True,True,True
TXN104115,False,False,False
TXN104116,False,False,False
TXN104117,False,False,False
TXN104118,True,True,True
TXN104119,False,False,False
TXN104120,True,True,True
TXN104121,True,True,False
TXN104122,False,False,False
TXN104123,True,True,True
TXN104124,False,False,False
TXN104125,False,False,False
TXN104126,True,True,True
TXN104127,True,True,True
TXN104128,True,True,False
TXN104129,True,True,True
TXN104130,False,False,False
TXN104131,True,True,True
TXN104132,True,False,False
TXN104133,True,True,False
TXN104134,True,False,True
TXN104135,True,True,False
TXN104136,False,False,False
TXN104137,True,True,True
TXN104138,False,False,False
TXN104139,True,True,True
TXN104140,True,True,True
TXN104141,True,True,True
TXN104142,False,False,False
TXN104143,True,True,False
TXN104144,True,True,True
TXN104145,False,False,False
TXN104146,True,True,False
TXN104147,True,True,False
TXN104148,True,True,False
TXN104149,True,False,False
TXN104150,True,True,True
TXN104151,True,False,True
TXN104152,True,True,True
TXN104153,False,False,False
TXN104154,True,True,True
TXN104155,False,False,False
TXN104156,True,True,True
TXN104157,False,False,False
TXN104158,False,False,False
TXN104159,False,False,False
TXN104160,False,False,False
TXN104161,True,True,True
TXN104162,False,False,False
TXN104163,True,True,True
TXN104164,True,True,True
TXN104165,True,False,True
TXN104166,True,True,True
TXN104167,False,False,False
TXN104168,False,False,False
TXN104169,False,False,False
TXN104170,True,True,False
TXN104171,True,True,False
TXN104172,True,True,True
TXN104173,True,True,True
TXN104174,True,True,True
TXN104175,False,False,False
TXN104176,True,False,True
TXN104177,True,True,False
TXN104178,False,False,False
TXN104179,False,False,False
TXN104180,True,True,False
TXN104181,True,True,True
TXN104182,True,True,True
TXN104183,True,True,False
TXN104184,True,True,True
TXN104185,True,True,True
TXN104186,True,True,True
TXN104187,False,False,False
TXN104188,True,True,True
TXN104189,True,True,True
TXN104190,True,True,False
TXN104191,False,False,False
TXN104192,True,True,False
TXN104193,False,False,False
TXN104194,True,True,True
TXN104195,False,False,False
TXN104196,False,False,False
TXN104197,False,False,False
TXN104198,False,False,False
TXN104199,False,False,False
TXN104200,True,True,False
TXN104201,True,True,True
TXN104202,False,False,False
TXN104203,True,True,False
TXN104204,False,False,False
TXN104205,True,True,True
TXN104206,True,True,False
TXN104207,False,False,False
TXN104208,True,True,False
TXN104209,False,False,False
TXN104210,True,False,True
TXN104211,True,False,False
TXN104212,True,True,True
TXN104213,False,False,False
TXN104214,True,True,True
TXN104215,True,True,False
TXN104216,True,True,True
TXN104217,False,False,False
TXN104218,False,False,False
TXN104219,True,True,True
TXN104220,True,True,False
TXN104221,True,True,True
TXN104222,False,False,False
TXN104223,True,True,False
TXN104224,True,True,True
TXN104225,True,True,True
TXN104226,True,True,False
TXN104227,False,False,False
TXN104228,True,True,True
TXN104229,True,True,True
TXN104230,True,True,True
TXN104231,True,True,True
TXN104232,False,False,False
TXN104233,True,True,True
TXN104234,True,True,False
TXN104235,True,True,False
TXN104236,False,False,False
TXN104237,True,True,False
TXN104238,True,True,True
TXN104239,True,True,False
TXN104240,False,False,False
TXN104241,True,True,True
TXN104242,False,False,False
TXN104243,False,False,False
TXN104244,False,False,False
TXN104245,True,True,True
TXN104246,True,True,False
TXN104247,True,True,False
TXN104248,False,False,False
TXN104249,True,True,False
TXN104250,False,False,False
TXN104251,True,True,True
TXN104252,True,True,True
TXN104253,True,True,False
TXN104254,False,False,False
TXN104255,False,False,False
TXN104256,True,True,False
TXN104257,False,False,False
TXN104258,True,True,False
TXN104259,True,True,True
TXN104260,True,True,False
TXN104261,True,True,False
TXN104262,True,True,False
TXN104263,True,False,True
TXN104264,False,False,False
TXN104265,False,False,False
TXN104266,False,False,False
TXN104267,True,True,True
TXN104268,False,False,False
TXN104269,True,True,False
TXN104270,False,False,False
TXN104271,False,False,False
TXN104272,True,True,True
TXN104273,True,True,False
TXN104274,True,True,True
TXN104275,False,False,False
TXN104276,True,True,False
TXN104277,False,False,False
TXN104278,True,True,False
TXN104279,True,True,True
TXN104280,True,True,False
TXN104281,True,True,True
TXN104282,False,False,False
TXN104283,True,True,False
TXN104284,False,False,False
TXN104285,True,True,True
TXN104286,True,True,False
TXN104287,True,True,True
TXN104288,True,True,True
TXN104289,False,False,False
TXN104290,False,False,False
TXN104291,True,True,True
TXN104292,False,False,False
TXN104293,False,False,False
TXN104294,False,False,False
TXN104295,True,True,False
TXN104296,True,True,True
TXN104297,False,False,False
TXN104298,False,False,False
TXN104299,False,False,False
TXN104300,True,True,False
TXN104301,True,True,True
TXN104302,False,False,False
TXN104303,True,True,True
TXN104304,True,True,False
TXN104305,False,False,False
TXN104306,True,True,False
TXN104307,False,False,False
TXN104308,True,True,False
TXN104309,True,True,False
TXN104310,False,False,False
TXN104311,True,True,True
TXN104312,True,True,False
TXN104313,True,True,True
TXN104314,True,True,True
TXN104315,True,True,False
TXN104316,True,True,True
TXN104317,True,True,True
TXN104318,True,True,True
TXN104319,False,False,False
TXN104320,True,True,False
TXN104321,True,True,False
TXN104322,False,False,False
TXN104323,True,True,True
TXN104324,True,True,False
TXN104325,True,True,False
TXN104326,True,True,False
TXN104327,False,False,False
TXN104328,True,True,True
TXN104329,False,False,False
TXN104330,True,True,True
TXN104331,False,False,False
TXN104332,False,False,False
TXN104333,False,False,False
TXN104334,True,True,True
TXN104335,True,True,False
TXN104336,False,False,False
TXN104337,True,True,False
TXN104338,True,True,False
TXN104339,True,True,True
TXN104340,True,True,True
TXN104341,True,True,True
TXN104342,True,True,False
TXN104343,False,False,False
TXN104344,True,True,True
TXN104345,False,False,False
TXN104346,True,True,True
TXN104347,False,False,False
TXN104348,True,True,True
TXN104349,True,True,True
TXN104350,True,True,False
TXN104351,False,False,False
TXN104352,False,False,False
TXN104353,True,True,True
TXN104354,False,False,False
TXN104355,True,True,False
TXN104356,True,True,True
TXN104357,False,False,False
TXN104358,False,False,False
TXN104359,True,True,True
TXN104360,True,True,True
TXN104361,True,True,True
TXN104362,False,False,False
TXN104363,True,True,True
TXN104364,True,True,False
TXN104365,False,False,False
TXN104366,True,True,True
TXN104367,True,True,True
TXN104368,False,False,False
TXN104369,True,False,True
TXN104370,False,False,False
TXN104371,False,False,False
TXN104372,True,True,False
TXN104373,True,True,True
TXN104374,False,False,False
TXN104375,True,True,True
TXN104376,True,True,True
TXN104377,True,True,False
TXN104378,False,False,False
TXN104379,False,False,False
TXN104380,True,True,True
TXN104381,True,True,True
TXN104382,False,False,False
TXN104383,True,True,False
TXN104384,True,True,False
TXN104385,False,False,False
TXN104386,True,True,False
TXN104387,True,True,True
TXN104388,False,False,False
TXN104389,True,True,False
TXN104390,True,True,True
TXN104391,True,True,True
TXN104392,True,True,True
TXN104393,False,False,False
TXN104394,True,True,True
TXN104395,True,True,False
TXN104396,True,False,True
TXN104397,False,False,False
TXN104398,False,False,False
TXN104399,True,False,True
TXN104400,False,False,False
TXN104401,False,False,False
TXN104402,True,True,True
TXN104403,False,False,False
TXN104404,True,True,True
TXN104405,True,True,False
TXN104406,False,False,False
TXN104407,True,True,False
TXN104408,False,False,False
TXN104409,False,False,False
TXN104410,True,True,True
TXN104411,True,True,True
TXN104412,True,True,False
TXN104413,True,True,True
TXN104414,False,False,False
TXN104415,False,False,False
TXN104416,False,False,False
TXN104417,False,False,False
TXN104418,False,False,False
TXN104419,False,False,False
TXN104420,True,True,True
TXN104421,True,True,True
TXN104422,False,False,False
TXN104423,True,True,True
TXN104424,False,False,False
TXN104425,False,False,False
TXN104426,False,False,False
TXN104427,True,True,True
TXN104428,False,False,False
TXN104429,False,False,False
TXN104430,True,True,False
TXN104431,True,True,True
TXN104432,True,True,True
TXN104433,False,False,False
TXN104434,True,True,False
TXN104435,False,False,False
TXN104436,True,True,False
TXN104437,False,False,False
TXN104438,True,True,True
TXN104439,True,True,True
TXN104440,True,False,False
TXN104441,True,True,False
TXN104442,True,True,False
TXN104443,True,True,False
TXN104444,True,True,True
TXN104445,True,True,False
TXN104446,False,False,False
TXN104447,False,False,False
TXN104448,True,True,True
TXN104449,False,False,False
TXN104450,True,False,True
TXN104451,True,True,False
TXN104452,False,False,False
TXN104453,True,True,False
TXN104454,True,True,True
TXN104455,True,True,False
TXN104456,True,True,True
TXN104457,True,True,True
TXN104458,True,True,True
TXN104459,False,False,False
TXN104460,True,True,True
TXN104461,True,True,False
TXN104462,False,False,False
TXN104463,False,False,False
TXN104464,True,True,False
TXN104465,True,True,True
TXN104466,True,True,True
TXN104467,True,True,False
TXN104468,True,True,True
TXN104469,False,False,False
TXN104470,True,True,True
TXN104471,False,False,False
TXN104472,True,True,True
TXN104473,False,False,False
TXN104474,False,False,False
TXN104475,True,True,False
TXN104476,True,True,True
TXN104477,True,False,True
TXN104478,False,False,False
TXN104479,False,False,False
TXN104480,False,False,False
TXN104481,True,True,True
TXN104482,True,True,True
TXN104483,False,False,False
TXN104484,True,True,True
TXN104485,False,False,False
TXN104486,True,False,True
TXN104487,True,True,False
TXN104488,True,True,True
TXN104489,False,False,False
TXN104490,True,False,False
TXN104491,False,False,False
TXN104492,True,True,False
TXN104493,False,False,False
TXN104494,True,False,True
TXN104495,True,True,True
TXN104496,False,False,False
TXN104497,True,True,False
TXN104498,True,True,False
TXN104499,True,True,True
TXN104500,True,True,True
TXN104501,True,True,False
TXN104502,True,True,True
TXN104503,False,False,False
TXN104504,True,True,True
TXN104505,True,True,True
TXN104506,True,True,False
TXN104507,True,True,True
TXN104508,False,False,False
TXN104509,True,True,True
TXN104510,False,False,False
TXN104511,False,False,False
TXN104512,False,False,False
TXN104513,False,False,False
TXN104514,True,True,True
TXN104515,True,True,True
TXN104516,True,True,False
TXN104517,False,False,False
TXN104518,False,False,False
TXN104519,False,False,False
TXN104520,True,True,False
TXN104521,False,False,False
TXN104522,False,False,False
TXN104523,True,True,True
TXN104524,False,False,False
TXN104525,False,False,False
TXN104526,True,True,True
TXN104527,True,True,False
TXN104528,False,False,False
TXN104529,False,False,False
TXN104530,True,True,False
TXN104531,True,False,True
TXN104532,False,False,False
TXN104533,True,True,True
TXN104534,True,True,False
TXN104535,True,False,True
TXN104536,False,False,False
TXN104537,True,True,True
TXN104538,False,False,False
TXN104539,True,True,True
TXN104540,True,True,True
TXN104541,True,True,True
TXN104542,True,True,True
TXN104543,False,False,False
TXN104544,True,True,True
TXN104545,True,True,False
TXN104546,True,True,False
TXN104547,True,True,True
TXN104548,True,True,False
TXN104549,False,False,False
TXN104550,True,True,False
TXN104551,False,False,False
TXN104552,True,True,False
TXN104553,True,True,True
TXN104554,True,True,False
TXN104555,True,True,True
TXN104556,False,False,False
TXN104557,True,True,True
TXN104558,True,True,False
TXN104559,True,True,True
TXN104560,False,False,False
TXN104561,False,False,False
TXN104562,False,False,False
TXN104563,True,True,True
TXN104564,True,True,False
TXN104565,True,True,True
TXN104566,True,True,False
TXN104567,True,True,True
TXN104568,True,True,True
TXN104569,False,False,False
TXN104570,True,True,True
TXN104571,True,True,False
TXN104572,True,True,True
TXN104573,True,True,False
TXN104574,False,False,False
TXN104575,False,False,False
TXN104576,False,False,False
TXN104577,False,False,False
TXN104578,False,False,False
TXN104579,True,True,True
TXN104580,True,True,False
TXN104581,True,True,True
TXN104582,False,False,False
TXN104583,False,False,False
TXN104584,True,True,False
TXN104585,True,True,False
TXN104586,True,True,False
TXN104587,True,True,True
TXN104588,False,False,False
TXN104589,True,True,True
TXN104590,False,False,False
TXN104591,False,False,False
TXN104592,False,False,False
TXN104593,False,False,False
TXN104594,False,False,False
TXN104595,True,True,True
TXN104596,False,False,False
TXN104597,True,False,False
TXN104598,False,False,False
TXN104599,True,False,True
TXN104600,False,False,False
TXN104601,False,False,False
TXN104602,True,True,True
TXN104603,False,False,False
TXN104604,False,False,False
TXN104605,True,False,True
TXN104606,True,True,False
TXN104607,False,False,False
TXN104608,False,False,False
TXN104609,False,False,False
TXN104610,True,True,False
TXN104611,False,False,False
TXN104612,True,True,False
TXN104613,True,True,False
TXN104614,True,True,True
TXN104615,True,True,True
TXN104616,False,False,False
TXN104617,True,True,True
TXN104618,False,False,False
TXN104619,True,True,True
TXN104620,False,False,False
TXN104621,True,False,True
TXN104622,True,True,True
TXN104623,True,True,True
TXN104624,True,True,False
TXN104625,True,True,False
TXN104626,False,False,False
TXN104627,False,False,False
TXN104628,False,False,False
TXN104629,True,True,True
TXN104630,False,False,False
TXN104631,True,True,True
TXN104632,True,False,False
TXN104633,True,True,True
TXN104634,True,True,True
TXN104635,True,True,True
TXN104636,False,False,False
TXN104637,True,True,False
TXN104638,True,True,True
TXN104639,True,True,False
TXN104640,True,False,False
TXN104641,False,False,False
TXN104642,True,True,True
TXN104643,True,True,True
TXN104644,True,True,False
TXN104645,False,False,False
TXN104646,True,True,True
TXN104647,True,True,True
TXN104648,False,False,False
TXN104649,True,True,False
